1,shrimp,almonds,avocado,vegetables_mix,green_grapes,whole_weat_flour,yams,cottage_cheese,energy_drink,tomato_juice,low_fat_yogurt,green_tea,honey,salad,mineral_water,salmon,antioxydant_juice,frozen_smoothie,spinach,olive_oil
4223,ham,vegetables_mix,frozen_smoothie,,,,,,,,,,,,,,,,,
4224,turkey,frozen_vegetables,milk,eggs,,,,,,,,,,,,,,,,
4225,green_tea,,,,,,,,,,,,,,,,,,,
4226,eggs,mushroom_cream_sauce,,,,,,,,,,,,,,,,,,
4227,vegetables_mix,,,,,,,,,,,,,,,,,,,
4228,olive_oil,salmon,vegetables_mix,,,,,,,,,,,,,,,,,
4229,eggs,whole_wheat_rice,,,,,,,,,,,,,,,,,,
4230,french_fries,escalope,pasta,mushroom_cream_sauce,,,,,,,,,,,,,,,,
4231,cider,honey,low_fat_yogurt,,,,,,,,,,,,,,,,,
4232,mineral_water,soup,avocado,champagne,gluten_free_bar,magazines,mayonnaise,low_fat_yogurt,,,,,,,,,,,,
4233,ground_beef,black_tea,,,,,,,,,,,,,,,,,,
4234,turkey,chocolate,whole_wheat_rice,,,,,,,,,,,,,,,,,
4235,escalope,pasta,,,,,,,,,,,,,,,,,,
4236,french_fries,,,,,,,,,,,,,,,,,,,
4237,spaghetti,mineral_water,avocado,almonds,french_wine,oil,green_tea,french_fries,frozen_smoothie,melons,,,,,,,,,,
4238,soup,milk,,,,,,,,,,,,,,,,,,
4239,tomatoes,french_fries,,,,,,,,,,,,,,,,,,
4240,mint_green_tea,candy_bars,,,,,,,,,,,,,,,,,,
4241,turkey,,,,,,,,,,,,,,,,,,,
4242,herb_&_pepper,milk,chicken,vegetables_mix,cereals,low_fat_yogurt,,,,,,,,,,,,,,
4243,soup,butter,chocolate,,,,,,,,,,,,,,,,,
4244,red_wine,mineral_water,soup,avocado,eggs,oil,corn,chocolate_bread,french_fries,body_spray,fresh_bread,green_tea,,,,,,,,
4245,shrimp,ground_beef,pepper,mineral_water,whole_wheat_rice,,,,,,,,,,,,,,,
4246,eggs,french_fries,strawberries,,,,,,,,,,,,,,,,,
4247,escalope,,,,,,,,,,,,,,,,,,,
4248,grated_cheese,frozen_vegetables,,,,,,,,,,,,,,,,,,
4249,chicken,muffins,cake,yogurt_cake,,,,,,,,,,,,,,,,
4250,frozen_vegetables,tomatoes,mineral_water,cake,,,,,,,,,,,,,,,,
4251,energy_bar,,,,,,,,,,,,,,,,,,,
4252,grated_cheese,ground_beef,whole_wheat_rice,cake,,,,,,,,,,,,,,,,
4253,burgers,grated_cheese,mineral_water,cake,,,,,,,,,,,,,,,,
4254,milk,cookies,white_wine,,,,,,,,,,,,,,,,,
4255,ham,pickles,spaghetti,eggs,whole_wheat_rice,french_fries,champagne,,,,,,,,,,,,,
4256,frozen_vegetables,whole_wheat_rice,energy_drink,,,,,,,,,,,,,,,,,
4257,red_wine,spaghetti,mineral_water,cream,oil,chicken,extra_dark_chocolate,cookies,,,,,,,,,,,,
4258,ground_beef,spaghetti,milk,eggs,chocolate,pancakes,fresh_bread,,,,,,,,,,,,,
4259,chocolate,mineral_water,olive_oil,eggs,honey,frozen_smoothie,sparkling_water,candy_bars,,,,,,,,,,,,
4260,avocado,whole_wheat_rice,,,,,,,,,,,,,,,,,,
4261,green_tea,,,,,,,,,,,,,,,,,,,
4262,tomatoes,flax_seed,chicken,green_tea,chocolate,cottage_cheese,,,,,,,,,,,,,,
4263,burgers,spaghetti,bug_spray,babies_food,low_fat_yogurt,,,,,,,,,,,,,,,
4264,burgers,spaghetti,mineral_water,milk,french_fries,,,,,,,,,,,,,,,
4265,shrimp,champagne,,,,,,,,,,,,,,,,,,
4266,chocolate,,,,,,,,,,,,,,,,,,,
4267,cake,,,,,,,,,,,,,,,,,,,
4268,burgers,eggs,low_fat_yogurt,green_tea,,,,,,,,,,,,,,,,
4269,burgers,black_tea,escalope,,,,,,,,,,,,,,,,,
4270,mineral_water,eggs,,,,,,,,,,,,,,,,,,
4271,dessert_wine,mineral_water,milk,flax_seed,strong_cheese,honey,,,,,,,,,,,,,,
4272,chocolate,,,,,,,,,,,,,,,,,,,
4273,herb_&_pepper,,,,,,,,,,,,,,,,,,,
4274,antioxydant_juice,escalope,,,,,,,,,,,,,,,,,,
4275,ham,shrimp,tomatoes,ground_beef,chocolate,,,,,,,,,,,,,,,
4276,escalope,honey,,,,,,,,,,,,,,,,,,
4277,mineral_water,fromage_blanc,cider,eggs,,,,,,,,,,,,,,,,
4278,vegetables_mix,honey,frozen_smoothie,,,,,,,,,,,,,,,,,
4279,avocado,milk,cereals,fresh_bread,,,,,,,,,,,,,,,,
4280,parmesan_cheese,spaghetti,french_fries,cookies,,,,,,,,,,,,,,,,
4281,eggs,chicken,green_tea,french_fries,,,,,,,,,,,,,,,,
4282,burgers,ham,tomatoes,spaghetti,hot_dogs,fresh_bread,,,,,,,,,,,,,,
4283,burgers,energy_bar,eggs,,,,,,,,,,,,,,,,,
4284,chocolate,fresh_bread,,,,,,,,,,,,,,,,,,
4285,chocolate,frozen_smoothie,cottage_cheese,,,,,,,,,,,,,,,,,
4286,mineral_water,chocolate,mashed_potato,brownies,,,,,,,,,,,,,,,,
4287,eggs,,,,,,,,,,,,,,,,,,,
4288,eggs,french_fries,,,,,,,,,,,,,,,,,,
4289,shrimp,whole_wheat_pasta,milk,chocolate,french_fries,frozen_smoothie,pancakes,energy_drink,green_tea,,,,,,,,,,,
4290,eggs,cake,green_tea,,,,,,,,,,,,,,,,,
4291,grated_cheese,pepper,pancakes,cake,french_fries,green_tea,,,,,,,,,,,,,,
4292,mineral_water,salmon,,,,,,,,,,,,,,,,,,
4293,escalope,,,,,,,,,,,,,,,,,,,
4294,chocolate,,,,,,,,,,,,,,,,,,,
4295,energy_drink,mayonnaise,,,,,,,,,,,,,,,,,,
4296,whole_wheat_pasta,milk,olive_oil,,,,,,,,,,,,,,,,,
4297,avocado,french_fries,,,,,,,,,,,,,,,,,,
4298,fresh_tuna,pepper,tomato_sauce,sandwich,,,,,,,,,,,,,,,,
4299,grated_cheese,frozen_vegetables,french_wine,cooking_oil,french_fries,escalope,fresh_bread,,,,,,,,,,,,,
4300,cereals,champagne,,,,,,,,,,,,,,,,,,
4301,mineral_water,whole_wheat_rice,cooking_oil,french_fries,escalope,,,,,,,,,,,,,,,
4302,cooking_oil,frozen_smoothie,mushroom_cream_sauce,,,,,,,,,,,,,,,,,
4303,mineral_water,,,,,,,,,,,,,,,,,,,
4304,mineral_water,avocado,green_tea,chocolate,,,,,,,,,,,,,,,,
4305,spaghetti,eggs,,,,,,,,,,,,,,,,,,
4306,pancakes,,,,,,,,,,,,,,,,,,,
4307,cookies,,,,,,,,,,,,,,,,,,,
4308,burgers,champagne,fresh_bread,,,,,,,,,,,,,,,,,
4309,fresh_tuna,ground_beef,olive_oil,ketchup,,,,,,,,,,,,,,,,
4310,mineral_water,,,,,,,,,,,,,,,,,,,
4311,spaghetti,meatballs,vegetables_mix,muffins,cake,,,,,,,,,,,,,,,
4312,burgers,salmon,eggs,french_fries,mushroom_cream_sauce,,,,,,,,,,,,,,,
4313,escalope,,,,,,,,,,,,,,,,,,,
4314,champagne,fresh_bread,,,,,,,,,,,,,,,,,,
4315,whole_wheat_rice,,,,,,,,,,,,,,,,,,,
4316,olive_oil,cooking_oil,cottage_cheese,,,,,,,,,,,,,,,,,
4317,frozen_vegetables,olive_oil,oatmeal,,,,,,,,,,,,,,,,,
4318,shrimp,tomatoes,,,,,,,,,,,,,,,,,,
4319,tomatoes,french_fries,sandwich,,,,,,,,,,,,,,,,,
4320,brownies,energy_drink,,,,,,,,,,,,,,,,,,
4321,frozen_vegetables,spaghetti,mineral_water,whole_wheat_rice,cooking_oil,chocolate_bread,whole_weat_flour,brownies,,,,,,,,,,,,
4322,turkey,shrimp,tomatoes,meatballs,energy_bar,vegetables_mix,whole_wheat_rice,carrots,green_tea,,,,,,,,,,,
4323,burgers,eggs,chicken,chocolate,french_fries,frozen_smoothie,champagne,babies_food,,,,,,,,,,,,
4324,turkey,burgers,soup,fromage_blanc,french_fries,cookies,,,,,,,,,,,,,,
4325,soup,green_tea,escalope,,,,,,,,,,,,,,,,,
4326,ham,shrimp,milk,whole_wheat_rice,cereals,chocolate,pancakes,fresh_bread,,,,,,,,,,,,
4327,spaghetti,mineral_water,spinach,honey,cake,french_fries,frozen_smoothie,energy_drink,,,,,,,,,,,,
4328,mineral_water,,,,,,,,,,,,,,,,,,,
4329,pancakes,,,,,,,,,,,,,,,,,,,
4330,tomatoes,olive_oil,,,,,,,,,,,,,,,,,,
4331,spaghetti,mineral_water,barbecue_sauce,yogurt_cake,salad,,,,,,,,,,,,,,,
4332,burgers,spaghetti,avocado,milk,flax_seed,french_wine,cider,chocolate,frozen_smoothie,green_tea,,,,,,,,,,
4333,hot_dogs,,,,,,,,,,,,,,,,,,,
4334,cooking_oil,light_mayo,,,,,,,,,,,,,,,,,,
4335,mineral_water,eggs,bug_spray,,,,,,,,,,,,,,,,,
4336,turkey,burgers,spaghetti,honey,carrots,brownies,green_tea,,,,,,,,,,,,,
4337,mineral_water,,,,,,,,,,,,,,,,,,,
4338,mineral_water,black_tea,almonds,,,,,,,,,,,,,,,,,
4339,whole_wheat_rice,french_fries,cookies,fresh_bread,green_tea,,,,,,,,,,,,,,,
4340,oil,french_fries,champagne,cookies,hot_dogs,light_mayo,tomato_juice,green_tea,,,,,,,,,,,,
4341,shallot,,,,,,,,,,,,,,,,,,,
4342,eggs,ham,,,,,,,,,,,,,,,,,,
4343,chocolate,,,,,,,,,,,,,,,,,,,
4344,shrimp,ground_beef,cooking_oil,cereals,green_tea,,,,,,,,,,,,,,,
4345,mineral_water,avocado,meatballs,milk,cake,cooking_oil,chocolate,french_fries,,,,,,,,,,,,
4346,turkey,herb_&_pepper,ground_beef,mineral_water,chocolate,milk,eggs,blueberries,honey,,,,,,,,,,,
4347,french_fries,,,,,,,,,,,,,,,,,,,
4348,ham,spaghetti,,,,,,,,,,,,,,,,,,
4349,burgers,energy_bar,almonds,eggs,french_fries,green_tea,,,,,,,,,,,,,,
4350,burgers,ham,avocado,eggs,mint_green_tea,french_fries,cookies,,,,,,,,,,,,,
4351,pancakes,,,,,,,,,,,,,,,,,,,
4352,cookies,,,,,,,,,,,,,,,,,,,
4353,escalope,low_fat_yogurt,,,,,,,,,,,,,,,,,,
4354,dessert_wine,ground_beef,spaghetti,fromage_blanc,cake,chicken,protein_bar,,,,,,,,,,,,,
4355,cake,cottage_cheese,,,,,,,,,,,,,,,,,,
4356,herb_&_pepper,red_wine,spaghetti,eggs,chicken,champagne,tomato_juice,low_fat_yogurt,,,,,,,,,,,,
4357,cookies,low_fat_yogurt,,,,,,,,,,,,,,,,,,
4358,low_fat_yogurt,,,,,,,,,,,,,,,,,,,
4359,burgers,eggs,,,,,,,,,,,,,,,,,,
4360,shrimp,tomatoes,ground_beef,butter,green_tea,toothpaste,,,,,,,,,,,,,,
4361,cookies,,,,,,,,,,,,,,,,,,,
4362,eggs,whole_wheat_rice,,,,,,,,,,,,,,,,,,
4363,cookies,,,,,,,,,,,,,,,,,,,
4364,turkey,mineral_water,eggs,low_fat_yogurt,,,,,,,,,,,,,,,,
4365,turkey,burgers,ham,frozen_vegetables,whole_wheat_rice,chocolate,,,,,,,,,,,,,,
4366,french_fries,escalope,,,,,,,,,,,,,,,,,,
4367,ham,chocolate,ground_beef,pepper,mineral_water,french_fries,,,,,,,,,,,,,,
4368,champagne,,,,,,,,,,,,,,,,,,,
4369,burgers,spaghetti,,,,,,,,,,,,,,,,,,
4370,whole_wheat_rice,rice,oil,cooking_oil,french_fries,low_fat_yogurt,,,,,,,,,,,,,,
4371,french_wine,rice,french_fries,brownies,,,,,,,,,,,,,,,,
4372,avocado,milk,,,,,,,,,,,,,,,,,,
4373,green_tea,,,,,,,,,,,,,,,,,,,
4374,spaghetti,flax_seed,french_fries,,,,,,,,,,,,,,,,,
4375,turkey,burgers,mineral_water,meatballs,milk,almonds,french_wine,eggs,cake,carrots,low_fat_yogurt,,,,,,,,,
4376,grated_cheese,mineral_water,rice,frozen_smoothie,,,,,,,,,,,,,,,,
4377,milk,eggs,,,,,,,,,,,,,,,,,,
4378,herb_&_pepper,shrimp,ground_beef,milk,olive_oil,whole_wheat_rice,fresh_bread,low_fat_yogurt,,,,,,,,,,,,
4379,fresh_tuna,almonds,,,,,,,,,,,,,,,,,,
4380,turkey,frozen_vegetables,spaghetti,eggs,chocolate,french_fries,frozen_smoothie,hot_dogs,brownies,,,,,,,,,,,
4381,red_wine,spaghetti,carrots,,,,,,,,,,,,,,,,,
4382,champagne,,,,,,,,,,,,,,,,,,,
4383,yams,cake,,,,,,,,,,,,,,,,,,
4384,energy_drink,,,,,,,,,,,,,,,,,,,
4385,cereals,champagne,salad,,,,,,,,,,,,,,,,,
4386,pickles,turkey,parmesan_cheese,pepper,spaghetti,mineral_water,meatballs,milk,olive_oil,french_wine,salmon,frozen_smoothie,fresh_bread,,,,,,,
4387,grated_cheese,herb_&_pepper,tomatoes,ground_beef,mineral_water,rice,low_fat_yogurt,,,,,,,,,,,,,
4388,grated_cheese,frozen_vegetables,milk,salmon,eggs,cooking_oil,corn,,,,,,,,,,,,,
4389,ground_beef,tomato_sauce,spaghetti,,,,,,,,,,,,,,,,,
4390,frozen_vegetables,eggs,champagne,,,,,,,,,,,,,,,,,
4391,grated_cheese,mineral_water,eggs,protein_bar,tomato_juice,fresh_bread,,,,,,,,,,,,,,
4392,escalope,,,,,,,,,,,,,,,,,,,
4393,mineral_water,honey,,,,,,,,,,,,,,,,,,
4394,meatballs,,,,,,,,,,,,,,,,,,,
4395,burgers,ham,eggs,whole_wheat_rice,ham,french_fries,cookies,green_tea,,,,,,,,,,,,
4396,mineral_water,chocolate,chicken,,,,,,,,,,,,,,,,,
4397,mineral_water,chocolate,french_fries,strawberries,,,,,,,,,,,,,,,,
4398,champagne,,,,,,,,,,,,,,,,,,,
4399,brownies,,,,,,,,,,,,,,,,,,,
4400,red_wine,olive_oil,chicken,eggs,rice,eggplant,sparkling_water,,,,,,,,,,,,,
4401,champagne,,,,,,,,,,,,,,,,,,,
4402,cookies,,,,,,,,,,,,,,,,,,,
4403,turkey,chocolate,red_wine,spaghetti,avocado,butter,oil,green_beans,body_spray,,,,,,,,,,,
4404,ground_beef,clothes_accessories,chocolate,,,,,,,,,,,,,,,,,
4405,muffins,sandwich,,,,,,,,,,,,,,,,,,
4406,fromage_blanc,french_fries,escalope,pasta,mushroom_cream_sauce,fresh_bread,,,,,,,,,,,,,,
4407,frozen_vegetables,melons,,,,,,,,,,,,,,,,,,
4408,fresh_tuna,shrimp,frozen_vegetables,tomatoes,fromage_blanc,honey,green_tea,,,,,,,,,,,,,
4409,burgers,red_wine,tomatoes,ground_beef,mineral_water,pancakes,,,,,,,,,,,,,,
4410,spaghetti,,,,,,,,,,,,,,,,,,,
4411,green_tea,,,,,,,,,,,,,,,,,,,
4412,tomatoes,spaghetti,meatballs,french_wine,eggs,melons,fresh_bread,,,,,,,,,,,,,
4413,mineral_water,chocolate,french_fries,pancakes,,,,,,,,,,,,,,,,
4414,french_fries,brownies,,,,,,,,,,,,,,,,,,
4415,mineral_water,,,,,,,,,,,,,,,,,,,
4416,energy_bar,candy_bars,,,,,,,,,,,,,,,,,,
4417,tomato_juice,candy_bars,,,,,,,,,,,,,,,,,,
4418,grated_cheese,spaghetti,mineral_water,eggs,gums,frozen_smoothie,body_spray,energy_drink,,,,,,,,,,,,
4419,hot_dogs,,,,,,,,,,,,,,,,,,,
4420,tomatoes,cookies,green_tea,,,,,,,,,,,,,,,,,
4421,avocado,cider,eggs,whole_wheat_rice,french_fries,cookies,low_fat_yogurt,,,,,,,,,,,,,
4422,champagne,,,,,,,,,,,,,,,,,,,
4423,mint_green_tea,cookies,,,,,,,,,,,,,,,,,,
4424,cake,chocolate,yogurt_cake,,,,,,,,,,,,,,,,,
4425,cookies,,,,,,,,,,,,,,,,,,,
4426,burgers,ham,chocolate,,,,,,,,,,,,,,,,,
4427,eggs,carrots,,,,,,,,,,,,,,,,,,
4428,clothes_accessories,cookies,,,,,,,,,,,,,,,,,,
4429,chocolate,ground_beef,mineral_water,eggs,rice,low_fat_yogurt,,,,,,,,,,,,,,
4430,french_fries,,,,,,,,,,,,,,,,,,,
4431,mint_green_tea,cottage_cheese,,,,,,,,,,,,,,,,,,
4432,mineral_water,chicken,chocolate,escalope,,,,,,,,,,,,,,,,
4433,dessert_wine,frozen_vegetables,spaghetti,,,,,,,,,,,,,,,,,
4434,burgers,mineral_water,,,,,,,,,,,,,,,,,,
4435,pickles,herb_&_pepper,tomatoes,ground_beef,chocolate,green_tea,,,,,,,,,,,,,,
4436,cookies,honey,,,,,,,,,,,,,,,,,,
4437,fresh_tuna,fromage_blanc,eggs,honey,frozen_smoothie,cookies,cottage_cheese,brownies,pancakes,energy_drink,,,,,,,,,,
4438,french_fries,,,,,,,,,,,,,,,,,,,
4439,cake,gums,green_tea,chocolate,champagne,,,,,,,,,,,,,,,
4440,frozen_vegetables,tomatoes,parmesan_cheese,gums,chocolate,french_fries,strawberries,,,,,,,,,,,,,
4441,shrimp,frozen_vegetables,milk,butter,cake,,,,,,,,,,,,,,,
4442,tomatoes,,,,,,,,,,,,,,,,,,,
4443,milk,,,,,,,,,,,,,,,,,,,
4444,ground_beef,mineral_water,french_wine,strong_cheese,,,,,,,,,,,,,,,,
4445,brownies,yogurt_cake,,,,,,,,,,,,,,,,,,
4446,burgers,mineral_water,milk,olive_oil,cake,frozen_smoothie,light_mayo,,,,,,,,,,,,,
4447,french_fries,,,,,,,,,,,,,,,,,,,
4448,french_fries,energy_drink,,,,,,,,,,,,,,,,,,
4449,mineral_water,,,,,,,,,,,,,,,,,,,
4450,burgers,frozen_vegetables,ground_beef,pepper,spaghetti,mineral_water,honey,strawberries,,,,,,,,,,,,
4451,burgers,ham,milk,,,,,,,,,,,,,,,,,
4452,mineral_water,cooking_oil,french_fries,,,,,,,,,,,,,,,,,
4453,grated_cheese,shrimp,spaghetti,avocado,milk,,,,,,,,,,,,,,,
4454,mineral_water,pancakes,eggs,frozen_smoothie,,,,,,,,,,,,,,,,
4455,mineral_water,whole_wheat_rice,,,,,,,,,,,,,,,,,,
4456,eggs,cake,barbecue_sauce,french_fries,body_spray,,,,,,,,,,,,,,,
4457,mineral_water,escalope,,,,,,,,,,,,,,,,,,
4458,low_fat_yogurt,,,,,,,,,,,,,,,,,,,
4459,fresh_tuna,frozen_vegetables,spaghetti,mineral_water,milk,chutney,eggs,light_cream,cooking_oil,tomato_juice,green_tea,,,,,,,,,
4460,burgers,chocolate,french_wine,pancakes,,,,,,,,,,,,,,,,
4461,escalope,,,,,,,,,,,,,,,,,,,
4462,grated_cheese,frozen_vegetables,mineral_water,pancakes,,,,,,,,,,,,,,,,
4463,yogurt_cake,,,,,,,,,,,,,,,,,,,
4464,turkey,frozen_vegetables,ground_beef,mineral_water,chicken,barbecue_sauce,sparkling_water,,,,,,,,,,,,,
4465,escalope,,,,,,,,,,,,,,,,,,,
4466,champagne,,,,,,,,,,,,,,,,,,,
4467,grated_cheese,french_fries,frozen_smoothie,escalope,pasta,,,,,,,,,,,,,,,
4468,mineral_water,vegetables_mix,chocolate,,,,,,,,,,,,,,,,,
4469,pancakes,,,,,,,,,,,,,,,,,,,
4470,ground_beef,tomato_sauce,spaghetti,chicken,salmon,oatmeal,eggplant,green_tea,,,,,,,,,,,,
4471,brownies,,,,,,,,,,,,,,,,,,,
4472,shrimp,ground_beef,salmon,strawberries,,,,,,,,,,,,,,,,
4473,grated_cheese,ground_beef,,,,,,,,,,,,,,,,,,
4474,salt,green_tea,,,,,,,,,,,,,,,,,,
4475,eggs,,,,,,,,,,,,,,,,,,,
4476,eggs,french_fries,,,,,,,,,,,,,,,,,,
4477,chocolate,mushroom_cream_sauce,,,,,,,,,,,,,,,,,,
4478,grated_cheese,mineral_water,green_tea,,,,,,,,,,,,,,,,,
4479,energy_bar,eggs,french_fries,melons,,,,,,,,,,,,,,,,
4480,french_fries,,,,,,,,,,,,,,,,,,,
4481,burgers,mineral_water,,,,,,,,,,,,,,,,,,
4482,turkey,ham,meatballs,pancakes,whole_wheat_rice,chicken,carrots,,,,,,,,,,,,,
4483,mineral_water,low_fat_yogurt,,,,,,,,,,,,,,,,,,
4484,escalope,,,,,,,,,,,,,,,,,,,
4485,pancakes,,,,,,,,,,,,,,,,,,,
4486,ham,soup,olive_oil,blueberries,,,,,,,,,,,,,,,,
4487,tomatoes,french_fries,cookies,,,,,,,,,,,,,,,,,
4488,mineral_water,,,,,,,,,,,,,,,,,,,
4489,escalope,pasta,,,,,,,,,,,,,,,,,,
4490,spaghetti,olive_oil,eggs,brownies,tomato_juice,low_fat_yogurt,,,,,,,,,,,,,,
4491,french_fries,strawberries,,,,,,,,,,,,,,,,,,
4492,butter,,,,,,,,,,,,,,,,,,,
4493,tomatoes,olive_oil,french_wine,chocolate,frozen_smoothie,honey,,,,,,,,,,,,,,
4494,shrimp,spaghetti,mineral_water,chocolate,oil,protein_bar,,,,,,,,,,,,,,
4495,ham,eggs,honey,gums,light_cream,ham,,,,,,,,,,,,,,
4496,chocolate,light_mayo,,,,,,,,,,,,,,,,,,
4497,soda,escalope,tomato_juice,,,,,,,,,,,,,,,,,
4498,spaghetti,eggs,,,,,,,,,,,,,,,,,,
4499,burgers,pancakes,,,,,,,,,,,,,,,,,,
4500,yams,,,,,,,,,,,,,,,,,,,
4501,milk,,,,,,,,,,,,,,,,,,,
4502,grated_cheese,spaghetti,butter,,,,,,,,,,,,,,,,,
4503,muffins,eggs,pancakes,,,,,,,,,,,,,,,,,
4504,herb_&_pepper,,,,,,,,,,,,,,,,,,,
4505,escalope,,,,,,,,,,,,,,,,,,,
4506,french_fries,,,,,,,,,,,,,,,,,,,
4507,eggs,honey,,,,,,,,,,,,,,,,,,
4508,tomatoes,chocolate,,,,,,,,,,,,,,,,,,
4509,frozen_vegetables,milk,bug_spray,escalope,,,,,,,,,,,,,,,,
4510,candy_bars,,,,,,,,,,,,,,,,,,,
4511,escalope,,,,,,,,,,,,,,,,,,,
4512,mineral_water,frozen_smoothie,strawberries,green_tea,,,,,,,,,,,,,,,,
4513,chocolate,frozen_vegetables,pancakes,champagne,,,,,,,,,,,,,,,,
4514,cookies,,,,,,,,,,,,,,,,,,,
4515,pepper,mineral_water,,,,,,,,,,,,,,,,,,
4516,spaghetti,avocado,honey,clothes_accessories,,,,,,,,,,,,,,,,
4517,turkey,frozen_vegetables,spaghetti,mineral_water,chocolate,vegetables_mix,frozen_smoothie,,,,,,,,,,,,,
4518,spaghetti,mineral_water,,,,,,,,,,,,,,,,,,
4519,champagne,,,,,,,,,,,,,,,,,,,
4520,spaghetti,chicken,,,,,,,,,,,,,,,,,,
4521,cookies,,,,,,,,,,,,,,,,,,,
4522,frozen_vegetables,spaghetti,mineral_water,bacon,whole_wheat_rice,eggplant,french_fries,champagne,escalope,shampoo,,,,,,,,,,
4523,frozen_smoothie,cottage_cheese,low_fat_yogurt,,,,,,,,,,,,,,,,,
4524,whole_wheat_pasta,eggs,cake,frozen_smoothie,cookies,,,,,,,,,,,,,,,
4525,spaghetti,whole_wheat_rice,cake,chocolate,cookies,,,,,,,,,,,,,,,
4526,spaghetti,,,,,,,,,,,,,,,,,,,
4527,ham,milk,chicken,whole_wheat_rice,ham,eggplant,,,,,,,,,,,,,,
4528,spaghetti,mineral_water,avocado,strawberries,,,,,,,,,,,,,,,,
4529,fresh_tuna,,,,,,,,,,,,,,,,,,,
4530,pancakes,yogurt_cake,,,,,,,,,,,,,,,,,,
4531,turkey,mineral_water,honey,whole_wheat_rice,,,,,,,,,,,,,,,,
4532,fromage_blanc,honey,chicken,cereals,french_fries,frozen_smoothie,light_mayo,green_tea,,,,,,,,,,,,
4533,eggs,,,,,,,,,,,,,,,,,,,
4534,strawberries,,,,,,,,,,,,,,,,,,,
4535,ground_beef,tomato_sauce,,,,,,,,,,,,,,,,,,
4536,frozen_vegetables,avocado,milk,french_fries,light_mayo,,,,,,,,,,,,,,,
4537,protein_bar,,,,,,,,,,,,,,,,,,,
4538,frozen_vegetables,tomatoes,fromage_blanc,eggs,champagne,frozen_smoothie,light_mayo,,,,,,,,,,,,,
4539,burgers,milk,cereals,,,,,,,,,,,,,,,,,
4540,french_fries,shallot,,,,,,,,,,,,,,,,,,
4541,gums,,,,,,,,,,,,,,,,,,,
4542,turkey,spaghetti,eggs,honey,french_fries,champagne,pancakes,protein_bar,,,,,,,,,,,,
4543,burgers,vegetables_mix,green_tea,,,,,,,,,,,,,,,,,
4544,shrimp,frozen_vegetables,tomatoes,strawberries,,,,,,,,,,,,,,,,
4545,mineral_water,milk,cake,whole_weat_flour,french_fries,,,,,,,,,,,,,,,
4546,champagne,cookies,,,,,,,,,,,,,,,,,,
4547,frozen_vegetables,mineral_water,low_fat_yogurt,green_tea,,,,,,,,,,,,,,,,
4548,herb_&_pepper,spaghetti,escalope,mushroom_cream_sauce,green_tea,,,,,,,,,,,,,,,
4549,spaghetti,,,,,,,,,,,,,,,,,,,
4550,turkey,frozen_vegetables,tomatoes,avocado,energy_bar,pancakes,light_cream,cooking_oil,pet_food,oatmeal,,,,,,,,,,
4551,burgers,tomatoes,soup,french_fries,cookies,body_spray,green_tea,,,,,,,,,,,,,
4552,mineral_water,milk,cider,chocolate,french_fries,,,,,,,,,,,,,,,
4553,burgers,fresh_tuna,tomatoes,pepper,spaghetti,french_wine,honey,chocolate,green_tea,,,,,,,,,,,
4554,escalope,,,,,,,,,,,,,,,,,,,
4555,cereals,,,,,,,,,,,,,,,,,,,
4556,gluten_free_bar,,,,,,,,,,,,,,,,,,,
4557,spaghetti,gums,,,,,,,,,,,,,,,,,,
4558,ham,spaghetti,hot_dogs,,,,,,,,,,,,,,,,,
4559,burgers,frozen_vegetables,chocolate,vegetables_mix,rice,frozen_smoothie,,,,,,,,,,,,,,
4560,mineral_water,whole_wheat_rice,,,,,,,,,,,,,,,,,,
4561,frozen_vegetables,mineral_water,pancakes,mushroom_cream_sauce,mayonnaise,,,,,,,,,,,,,,,
4562,burgers,butter,whole_wheat_rice,oil,cookies,green_tea,,,,,,,,,,,,,,
4563,eggs,cake,,,,,,,,,,,,,,,,,,
4564,muffins,gums,,,,,,,,,,,,,,,,,,
4565,dessert_wine,mineral_water,eggs,french_fries,,,,,,,,,,,,,,,,
4566,turkey,red_wine,frozen_vegetables,spaghetti,mineral_water,milk,olive_oil,eggs,cauliflower,low_fat_yogurt,,,,,,,,,,
4567,strawberries,melons,,,,,,,,,,,,,,,,,,
4568,french_fries,hot_dogs,body_spray,light_mayo,,,,,,,,,,,,,,,,
4569,chocolate,avocado,milk,eggs,cooking_oil,strawberries,,,,,,,,,,,,,,
4570,chocolate,frozen_vegetables,tomatoes,spaghetti,,,,,,,,,,,,,,,,
4571,burgers,eggs,chocolate,french_fries,low_fat_yogurt,green_tea,,,,,,,,,,,,,,
4572,french_fries,,,,,,,,,,,,,,,,,,,
4573,cereals,,,,,,,,,,,,,,,,,,,
4574,tomatoes,meatballs,butter,muffins,eggs,babies_food,low_fat_yogurt,,,,,,,,,,,,,
4575,black_tea,muffins,,,,,,,,,,,,,,,,,,
4576,mineral_water,honey,low_fat_yogurt,,,,,,,,,,,,,,,,,
4577,french_fries,,,,,,,,,,,,,,,,,,,
4578,chocolate,honey,,,,,,,,,,,,,,,,,,
4579,spaghetti,soup,cake,rice,tomato_juice,zucchini,,,,,,,,,,,,,,
4580,cake,mint_green_tea,,,,,,,,,,,,,,,,,,
4581,muffins,escalope,white_wine,green_tea,,,,,,,,,,,,,,,,
4582,burgers,,,,,,,,,,,,,,,,,,,
